"grammar","chunk_size","chunk_id","chunk_range","control_sum","chunk_time","chunk_mem_mb"
"g1",16,6616,"105856 105871",10,0.310172468,4
"g1",16,6617,"105872 105887",0,0.249548308,4
"g1",16,6618,"105888 105903",11,0.717776701,29
"g1",16,6619,"105904 105919",0,0.193060415,0
"g1",16,6620,"105920 105935",4,0.37382202999999997,-2
"g1",16,6621,"105936 105951",39,0.604649251,-6
"g1",16,6622,"105952 105967",33,0.5427131359999999,11
"g1",16,6623,"105968 105983",2,0.282249816,40
"g1",16,6624,"105984 105999",5,0.235195509,-8
"g1",16,6625,"106000 106015",4,0.356893733,26
"g1",16,6626,"106016 106031",11,0.41145743,-8
"g1",16,6627,"106032 106047",0,0.177248601,-14
"g1",16,6628,"106048 106063",27,0.600309539,-26
"g1",16,6629,"106064 106079",5,0.350546127,11
"g1",16,6630,"106080 106095",15,0.307088427,23
"g1",16,6631,"106096 106111",14,0.494487689,30
"g1",16,6632,"106112 106127",5,0.380395504,7
"g1",16,6633,"106128 106143",5,0.466104298,25
"g1",16,6634,"106144 106159",11,0.381028319,18
"g1",16,6635,"106160 106175",5,0.275823031,28
"g1",16,6636,"106176 106191",0,0.166092398,-34
"g1",16,6637,"106192 106207",0,0.19544115199999998,-19
"g1",16,6638,"106208 106223",5,0.354033142,-2
"g1",16,6639,"106224 106239",2,0.293344179,-17
"g1",16,6640,"106240 106255",3,0.288221404,-34
"g1",16,6641,"106256 106271",4,0.37437864200000004,19
"g1",16,6642,"106272 106287",88,0.907822452,37
"g1",16,6643,"106288 106303",9,0.315622024,-13
"g1",16,6644,"106304 106319",0,0.190872586,21
"g1",16,6645,"106320 106335",4,0.324921191,11
"g1",16,6646,"106336 106351",3,0.270051948,11
"g1",16,6647,"106352 106367",55,0.868057824,2
"g1",16,6648,"106368 106383",18,0.614351466,2
"g1",16,6649,"106384 106399",45,0.552945274,28
"g1",16,6650,"106400 106415",2,0.260919427,3
"g1",16,6651,"106416 106431",5,0.261723792,20
"g1",16,6652,"106432 106447",5,0.321629003,7
"g1",16,6653,"106448 106463",33,0.748126698,27
"g1",16,6654,"106464 106479",12,0.373502458,3
"g1",16,6655,"106480 106495",3,0.26076633299999996,18
"g1",16,6656,"106496 106511",5,0.28298393499999996,44
"g1",16,6657,"106512 106527",0,0.170778344,-43
"g1",16,6658,"106528 106543",46,0.43958651400000004,1
"g1",16,6659,"106544 106559",5,0.26110288000000004,-5
"g1",16,6660,"106560 106575",16,0.284479585,26
"g1",16,6661,"106576 106591",54,1.038330391,38
"g1",16,6662,"106592 106607",0,0.175149002,4
"g1",16,6663,"106608 106623",4,0.6777272990000001,13
"g1",16,6664,"106624 106639",2,0.32103087900000005,38
"g1",16,6665,"106640 106655","",""
"g1",16,6666,"106656 106671",5,0.418619192,-9
"g1",16,6667,"106672 106687",64,0.7296121010000001,42
"g1",16,6668,"106688 106703",24,0.362895503,16
"g1",16,6669,"106704 106719",16,0.55901006,4
"g1",16,6670,"106720 106735",8,0.249196474,11
"g1",16,6671,"106736 106751",0,0.217617437,4
"g1",16,6672,"106752 106767",199,1.505845941,6
"g1",16,6673,"106768 106783",0,0.196221071,14
"g1",16,6674,"106784 106799",3,0.265078499,25
"g1",16,6675,"106800 106815",0,0.190560965,27
"g1",16,6676,"106816 106831",165,1.086065794,5
"g1",16,6677,"106832 106847",0,0.18563142700000002,32
"g1",16,6678,"106848 106863",7,0.382001532,32
"g1",16,6679,"106864 106879",12,0.438594894,-6
"g1",16,6680,"106880 106895",8,0.387030601,29
"g1",16,6681,"106896 106911",13,0.45186310300000004,-14
"g1",16,6682,"106912 106927",2,0.308767906,-11
"g1",16,6683,"106928 106943",4,0.26631235600000003,21
"g1",16,6684,"106944 106959",6,0.27901080899999997,27
"g1",16,6685,"106960 106975",0,0.176007061,26
"g1",16,6686,"106976 106991",0,0.209604988,23
"g1",16,6687,"106992 107007",0,0.158821224,13
"g1",16,6688,"107008 107023",4,0.284643486,29
"g1",16,6689,"107024 107039",3,0.263949891,-30
"g1",16,6690,"107040 107055",10,0.350882201,35
"g1",16,6691,"107056 107071",5,0.283910155,-2
"g1",16,6692,"107072 107087",137,0.708513224,9
"g1",16,6693,"107088 107103",3,0.297243006,-19
"g1",16,6694,"107104 107119",23,0.49598433599999997,19
"g1",16,6695,"107120 107135",5,0.281031829,7
"g1",16,6696,"107136 107151",3,0.45042139800000003,7
"g1",16,6697,"107152 107167",37,0.40111568,7
"g1",16,6698,"107168 107183",59,0.851342252,37
"g1",16,6699,"107184 107199",25,0.521400362,38
"g1",16,6700,"107200 107215",5,0.273037983,20
"g1",16,6701,"107216 107231",0,0.192962259,27
"g1",16,6702,"107232 107247",0,0.174699671,-6
"g1",16,6703,"107248 107263",5,0.37897503899999996,-1
"g1",16,6704,"107264 107279",0,0.19907135,20
"g1",16,6705,"107280 107295",5,0.322704679,20
"g1",16,6706,"107296 107311",0,0.192237771,7
"g1",16,6707,"107312 107327",4,0.27656793599999996,23
"g1",16,6708,"107328 107343",6,0.274712515,15
"g1",16,6709,"107344 107359",2,0.294442109,1
"g1",16,6710,"107360 107375",0,0.212146863,-1
"g1",16,6711,"107376 107391",0,0.20611626000000002,29
"g1",16,6712,"107392 107407",0,0.150466367,6
"g1",16,6713,"107408 107423",53,0.528617824,-8
"g1",16,6714,"107424 107439",6,0.40483775000000005,25
"g1",16,6715,"107440 107455",6,0.357731812,0
"g1",16,6716,"107456 107471",6,0.283392362,-7
"g1",16,6717,"107472 107487",52,0.7395021390000001,-38
"g1",16,6718,"107488 107503",22,0.424392793,33
"g1",16,6719,"107504 107519",6,0.255370776,7
"g1",16,6720,"107520 107535",4,0.38947765900000003,42
"g1",16,6721,"107536 107551",14,0.548999288,11
"g1",16,6722,"107552 107567",12,0.315031998,8
"g1",16,6723,"107568 107583",8,0.26405131,3
"g1",16,6724,"107584 107599",12,0.28757787100000004,10
"g1",16,6725,"107600 107615",4,0.256849069,2
"g1",16,6726,"107616 107631",19,0.769599747,-26
"g1",16,6727,"107632 107647",3,0.28330723599999996,37
"g1",16,6728,"107648 107663",3,0.265258305,30
"g1",16,6729,"107664 107679",4,0.254490751,2
"g1",16,6730,"107680 107695",1,0.287310091,18
"g1",16,6731,"107696 107711",0,0.169127738,16
"g1",16,6732,"107712 107727",3,0.319115315,32
"g1",16,6733,"107728 107743",7,0.258667753,-2
"g1",16,6734,"107744 107759",4,0.331041678,9
"g1",16,6735,"107760 107775",6,0.243777507,2
"g1",16,6736,"107776 107791",0,0.203968488,3
"g1",16,6737,"107792 107807",12,0.351446214,24
"g1",16,6738,"107808 107823",2,0.254859185,3
"g1",16,6739,"107824 107839",3,0.3258637,27
"g1",16,6740,"107840 107855",12,0.44849565,3
"g1",16,6741,"107856 107871",5,0.26479082,-2
"g1",16,6742,"107872 107887",5,0.279836348,15
"g1",16,6743,"107888 107903",2,0.263888743,-9
"g1",16,6744,"107904 107919",5,0.26122019799999996,53
"g1",16,6745,"107920 107935",7,0.290681042,31
"g1",16,6746,"107936 107951",4,0.300575671,1
"g1",16,6747,"107952 107967",19,0.728754771,39
"g1",16,6748,"107968 107983",11,0.325398559,-34
"g1",16,6749,"107984 107999",4,0.349722215,-1
"g1",16,6750,"108000 108015",0,0.18159677899999999,-29
"g1",16,6751,"108016 108031",0,0.168976464,28
"g1",16,6752,"108032 108047",0,0.207412183,7
"g1",16,6753,"108048 108063",3,0.252434812,21
"g1",16,6754,"108064 108079",127,0.968443904,27
"g1",16,6755,"108080 108095",8,0.28521624500000003,22
"g1",16,6756,"108096 108111",2,0.389036233,3
"g1",16,6757,"108112 108127",48,0.524494538,13
"g1",16,6758,"108128 108143",2,0.295444734,0
"g1",16,6759,"108144 108159",0,0.190778074,7
"g1",16,6760,"108160 108175",0,0.178101024,31
"g1",16,6761,"108176 108191",10,0.400601027,17
"g1",16,6762,"108192 108207",18,0.38119306399999997,43
"g1",16,6763,"108208 108223",32,0.713071934,-11
"g1",16,6764,"108224 108239",2,0.278426909,16
"g1",16,6765,"108240 108255",1,0.28611797899999997,23
"g1",16,6766,"108256 108271","",""
"g1",16,6767,"108272 108287",16,0.627784479,14
"g1",16,6768,"108288 108303",28,0.5392320479999999,23
"g1",16,6769,"108304 108319",77,1.2983744799999999,17
"g1",16,6770,"108320 108335",26,0.471110526,12
"g1",16,6771,"108336 108351",0,0.195309756,23
"g1",16,6772,"108352 108367",5,0.26672821399999996,-2
"g1",16,6773,"108368 108383",0,0.17558326400000002,10
"g1",16,6774,"108384 108399",12,0.289419018,22
"g1",16,6775,"108400 108415",2,0.24309113,-5
"g1",16,6776,"108416 108431",14,0.35759757999999997,-1
"g1",16,6777,"108432 108447",14,0.521807316,25
"g1",16,6778,"108448 108463",299,1.1817071920000002,40
"g1",16,6779,"108464 108479",3,0.294316989,28
"g1",16,6780,"108480 108495",89,1.0306128,36
"g1",16,6781,"108496 108511",0,0.17494139,29
"g1",16,6782,"108512 108527",137,0.9626565530000001,21
"g1",16,6783,"108528 108543",2,0.313790387,2
"g1",16,6784,"108544 108559",22,0.754122895,14
"g1",16,6785,"108560 108575",2,0.26980897800000003,31
"g1",16,6786,"108576 108591",0,0.165385864,38
"g1",16,6787,"108592 108607",1,0.31245422700000003,-23
"g1",16,6788,"108608 108623",3,0.261210512,-11
"g1",16,6789,"108624 108639",0,0.21342008799999998,8
"g1",16,6790,"108640 108655",7,0.433829187,28
"g1",16,6791,"108656 108671",10,0.499926708,30
"g1",16,6792,"108672 108687",8,0.41212566399999995,-7
"g1",16,6793,"108688 108703",8,0.390590675,10
"g1",16,6794,"108704 108719",0,0.22990964600000002,13
"g1",16,6795,"108720 108735",14,0.415346933,18
"g1",16,6796,"108736 108751",12,0.291664419,7
"g1",16,6797,"108752 108767",0,0.20418524600000001,-12
"g1",16,6798,"108768 108783",10,0.40350603,-7
"g1",16,6799,"108784 108799",3,0.26331640599999995,19
"g1",16,6800,"108800 108815",2,0.38637079999999996,-4
"g1",16,6801,"108816 108831",0,0.155970701,8
"g1",16,6802,"108832 108847",0,0.165243887,-6
"g1",16,6803,"108848 108863",107,1.078306099,-18
"g1",16,6804,"108864 108879",4,0.40223405,28
"g1",16,6805,"108880 108895",0,0.18880591100000002,5
"g1",16,6806,"108896 108911",4,0.292606315,-8
"g1",16,6807,"108912 108927",14,0.35478255000000003,20
"g1",16,6808,"108928 108943",2,0.32034476,-2
"g1",16,6809,"108944 108959",11,0.361232399,39
"g1",16,6810,"108960 108975",2,0.25845315199999996,2
"g1",16,6811,"108976 108991",5,0.264266511,-1
"g1",16,6812,"108992 109007",10,0.572103309,25
"g1",16,6813,"109008 109023",5,0.224830422,36
"g1",16,6814,"109024 109039",3,0.298650649,-3
"g1",16,6815,"109040 109055",3,0.291667002,16
"g1",16,6816,"109056 109071",5,0.260364747,-4
"g1",16,6817,"109072 109087",75,0.705579916,-2
"g1",16,6818,"109088 109103",6,0.355216524,3
"g1",16,6819,"109104 109119",3,0.26762263000000003,5
"g1",16,6820,"109120 109135",3,0.246258016,-1
"g1",16,6821,"109136 109151",2,0.310868441,16
"g1",16,6822,"109152 109167",0,0.191476359,32
"g1",16,6823,"109168 109183",1,0.273055946,18
"g1",16,6824,"109184 109199",59,0.555670709,19
"g1",16,6825,"109200 109215",4,0.311562972,-30
"g1",16,6826,"109216 109231",2,0.266666036,5
"g1",16,6827,"109232 109247",0,0.17855981499999998,-6
"g1",16,6828,"109248 109263",0,0.237297979,7
"g1",16,6829,"109264 109279",0,0.188400771,3
"g1",16,6830,"109280 109295",6,0.248856411,2
"g1",16,6831,"109296 109311",25,0.550778295,-3
"g1",16,6832,"109312 109327",24,0.5970463650000001,4
"g1",16,6833,"109328 109343",7,0.279966328,24
"g1",16,6834,"109344 109359",3,0.414939424,1
"g1",16,6835,"109360 109375",4,0.298877328,15
"g1",16,6836,"109376 109391",16,0.441915218,0
"g1",16,6837,"109392 109407",76,0.9950238299999999,-7
"g1",16,6838,"109408 109423",2,0.31109792399999997,11
"g1",16,6839,"109424 109439",0,0.202127821,-20
"g1",16,6840,"109440 109455",3,0.293255944,23
"g1",16,6841,"109456 109471",4,0.37934510699999996,-6
"g1",16,6842,"109472 109487",0,0.15983234799999999,12
"g1",16,6843,"109488 109503",0,0.194418641,7
"g1",16,6844,"109504 109519",4,0.31863311800000005,-7
"g1",16,6845,"109520 109535",1,0.257256041,25
"g1",16,6846,"109536 109551",19,0.351468281,-8
"g1",16,6847,"109552 109567",3,0.26771629,33
"g1",16,6848,"109568 109583",5,0.32467096700000003,24
"g1",16,6849,"109584 109599",4,0.375183241,10
"g1",16,6850,"109600 109615",0,0.208772621,25
"g1",16,6851,"109616 109631",28,0.752763393,25
"g1",16,6852,"109632 109647",1,0.383282719,18
"g1",16,6853,"109648 109663",15,0.384425039,-2
"g1",16,6854,"109664 109679",0,0.19402560900000002,-16
"g1",16,6855,"109680 109695",59,1.009977251,-23
"g1",16,6856,"109696 109711",5,0.276009664,-6
"g1",16,6857,"109712 109727",0,0.185244866,-9
"g1",16,6858,"109728 109743",3,0.327293723,7
"g1",16,6859,"109744 109759",6,0.34853974499999996,-19
"g1",16,6860,"109760 109775",7,0.341545515,-18
"g1",16,6861,"109776 109791",2,0.260433449,-7
"g1",16,6862,"109792 109807",8,0.33712447100000004,31
"g1",16,6863,"109808 109823",15,0.521411979,9
"g1",16,6864,"109824 109839",0,0.188625639,12
"g1",16,6865,"109840 109855",0,0.222249335,-3
"g1",16,6866,"109856 109871",4,0.38604447599999997,8
"g1",16,6867,"109872 109887","",""
"g1",16,6868,"109888 109903",8,0.6241520110000001,45
"g1",16,6869,"109904 109919",11,0.376270673,-15
"g1",16,6870,"109920 109935",35,0.65554754,27
"g1",16,6871,"109936 109951",173,1.0832267420000001,39
"g1",16,6872,"109952 109967",6,0.275846883,42
"g1",16,6873,"109968 109983",0,0.211391597,7
"g1",16,6874,"109984 109999",3,0.295432908,-23
"g1",16,6875,"110000 110015",0,0.15309534500000002,6
"g1",16,6876,"110016 110031",16,0.414133563,16
"g1",16,6877,"110032 110047",0,0.216573133,17
"g1",16,6878,"110048 110063",0,0.200107431,27
"g1",16,6879,"110064 110079",21,0.6192498080000001,-25
"g1",16,6880,"110080 110095",0,0.18272670800000002,-4
"g1",16,6881,"110096 110111",2,0.322155791,8
"g1",16,6882,"110112 110127",47,1.083548494,-17
"g1",16,6883,"110128 110143",10,0.366760969,19
"g1",16,6884,"110144 110159",38,0.703860921,14
"g1",16,6885,"110160 110175",10,0.288063017,-15
"g1",16,6886,"110176 110191",11,0.286410448,5
"g1",16,6887,"110192 110207",0,0.200742808,36
"g1",16,6888,"110208 110223",5,0.250558838,7
"g1",16,6889,"110224 110239",0,0.193800938,25
"g1",16,6890,"110240 110255",8,0.283690475,18
"g1",16,6891,"110256 110271",5,0.272668772,0
"g1",16,6892,"110272 110287",18,0.412534386,-7
"g1",16,6893,"110288 110303",1,0.329854081,34
"g1",16,6894,"110304 110319",0,0.184981269,32
"g1",16,6895,"110320 110335",0,0.209795691,27
"g1",16,6896,"110336 110351",4,0.32558892700000003,27
"g1",16,6897,"110352 110367",33,0.5192828829999999,15
"g1",16,6898,"110368 110383",0,0.210289761,27
"g1",16,6899,"110384 110399",0,0.20185081500000002,-8
"g1",16,6900,"110400 110415",0,0.197293113,19
"g1",16,6901,"110416 110431",0,0.206124211,10
"g1",16,6902,"110432 110447",14,0.480124945,5
"g1",16,6903,"110448 110463",0,0.22815427900000002,26
"g1",16,6904,"110464 110479",63,0.808631116,29
"g1",16,6905,"110480 110495",2,0.274229327,19
"g1",16,6906,"110496 110511",12,0.42212266899999995,33
"g1",16,6907,"110512 110527",7,0.45372630199999997,12
"g1",16,6908,"110528 110543",2,0.27609717,-16
"g1",16,6909,"110544 110559",0,0.190799491,-28
"g1",16,6910,"110560 110575",36,0.841293045,5
"g1",16,6911,"110576 110591",0,0.18859568100000002,24
"g1",16,6912,"110592 110607",12,0.556826233,12
"g1",16,6913,"110608 110623",0,0.185055404,19
"g1",16,6914,"110624 110639",40,0.609754516,27
"g1",16,6915,"110640 110655",9,0.35798352499999997,-2
"g1",16,6916,"110656 110671",5,0.2532146,-9
"g1",16,6917,"110672 110687",2,0.418052839,14
"g1",16,6918,"110688 110703",0,0.184717471,-22
"g1",16,6919,"110704 110719",100,0.8548008,-1
"g1",16,6920,"110720 110735",28,0.657141625,32
"g1",16,6921,"110736 110751",14,0.620105326,15
"g1",16,6922,"110752 110767",0,0.190274811,-8
"g1",16,6923,"110768 110783",5,0.33723722199999995,25
"g1",16,6924,"110784 110799",4,0.41780336999999995,3
"g1",16,6925,"110800 110815",2,0.368522271,33
"g1",16,6926,"110816 110831",71,0.805700392,5
"g1",16,6927,"110832 110847",1,0.35351786199999996,-6
"g1",16,6928,"110848 110863",3,0.279226946,-12
"g1",16,6929,"110864 110879",11,0.37897918700000005,18
"g1",16,6930,"110880 110895",165,1.0885994250000002,4
"g1",16,6931,"110896 110911",9,0.29079294499999997,2
"g1",16,6932,"110912 110927",0,0.23052845,25
"g1",16,6933,"110928 110943",4,0.384101027,-11
"g1",16,6934,"110944 110959",14,0.360994981,34
"g1",16,6935,"110960 110975",105,1.010019159,-2
"g1",16,6936,"110976 110991",0,0.15673369099999998,-11
"g1",16,6937,"110992 111007",12,0.5666968339999999,-3
"g1",16,6938,"111008 111023",3,0.22153877800000002,32
"g1",16,6939,"111024 111039",15,1.045268549,-7
"g1",16,6940,"111040 111055",42,0.529315602,8
"g1",16,6941,"111056 111071",7,0.376091729,-16
"g1",16,6942,"111072 111087",0,0.192987445,8
"g1",16,6943,"111088 111103",3,0.257014902,23
"g1",16,6944,"111104 111119",0,0.21416434899999998,6
"g1",16,6945,"111120 111135",12,0.295822197,7
"g1",16,6946,"111136 111151",86,1.088999781,24
"g1",16,6947,"111152 111167",64,0.533766107,22
"g1",16,6948,"111168 111183",36,0.679033891,35
"g1",16,6949,"111184 111199",6,0.493479783,16
"g1",16,6950,"111200 111215",14,0.39391273,20
"g1",16,6951,"111216 111231",0,0.192900085,-9
"g1",16,6952,"111232 111247",6,0.297857031,15
"g1",16,6953,"111248 111263",16,0.566425612,17
"g1",16,6954,"111264 111279",15,0.55136955,2
"g1",16,6955,"111280 111295",88,1.678445809,40
"g1",16,6956,"111296 111311",12,0.5567785679999999,22
"g1",16,6957,"111312 111327",2,0.282700044,9
"g1",16,6958,"111328 111343",22,0.37731365099999997,-2
"g1",16,6959,"111344 111359",2,0.252710207,22
"g1",16,6960,"111360 111375",6,0.24804341800000002,5
"g1",16,6961,"111376 111391",74,0.947856926,18
"g1",16,6962,"111392 111407",1,0.280765183,32
"g1",16,6963,"111408 111423",5,0.37094604600000003,-23
"g1",16,6964,"111424 111439",15,0.403568399,29
"g1",16,6965,"111440 111455",0,0.19733723,-3
"g1",16,6966,"111456 111471",7,0.49906373200000004,0
"g1",16,6967,"111472 111487",17,0.51776221,0
"g1",16,6968,"111488 111503","",""
"g1",16,6969,"111504 111519",23,0.6951620000000001,11
"g1",16,6970,"111520 111535",0,0.18202392699999997,23
"g1",16,6971,"111536 111551",3,0.309386481,13
"g1",16,6972,"111552 111567",5,0.326253785,0
"g1",16,6973,"111568 111583",2,0.320108196,14
"g1",16,6974,"111584 111599",16,0.502502683,-10
"g1",16,6975,"111600 111615",0,0.172373788,-8
"g1",16,6976,"111616 111631",191,1.148959121,30
"g1",16,6977,"111632 111647",4,0.355671348,-11
"g1",16,6978,"111648 111663",81,0.505612816,17
"g1",16,6979,"111664 111679",59,0.7263483639999999,29
"g1",16,6980,"111680 111695",3,0.262864223,-30
"g1",16,6981,"111696 111711",11,0.506677829,-5
"g1",16,6982,"111712 111727",64,0.633880719,6
"g1",16,6983,"111728 111743",5,0.27632822599999995,-15
"g1",16,6984,"111744 111759",7,0.542952431,19
"g1",16,6985,"111760 111775",0,0.17385758,17
"g1",16,6986,"111776 111791",65,0.685042686,22
"g1",16,6987,"111792 111807",12,0.32041441,-30
"g1",16,6988,"111808 111823",11,0.5720548639999999,6
"g1",16,6989,"111824 111839",0,0.163304108,36
"g1",16,6990,"111840 111855",6,0.525472732,18
"g1",16,6991,"111856 111871",11,0.378571666,-7
"g1",16,6992,"111872 111887",8,0.38127346999999995,1
"g1",16,6993,"111888 111903",5,0.31507615600000005,-7
"g1",16,6994,"111904 111919",9,0.436456285,13
"g1",16,6995,"111920 111935",0,0.20748239899999998,5
"g1",16,6996,"111936 111951",164,1.085526323,13
"g1",16,6997,"111952 111967",2,0.38164345,-5
"g1",16,6998,"111968 111983",6,0.281271689,34
"g1",16,6999,"111984 111999",0,0.195541786,-17
"g1",16,7000,"112000 112015",19,0.388655156,23
"g1",16,7001,"112016 112031",6,0.41540738299999996,-15
"g1",16,7002,"112032 112047",8,0.5693208630000001,-9
"g1",16,7003,"112048 112063",3,0.476977568,18
"g1",16,7004,"112064 112079",0,0.207423404,-3
"g1",16,7005,"112080 112095",3,0.39422762,-3
"g1",16,7006,"112096 112111",21,0.37393938400000004,-3
"g1",16,7007,"112112 112127",2,0.28023164,-21
"g1",16,7008,"112128 112143",3,0.32897429,23
"g1",16,7009,"112144 112159",3,0.26758785799999996,-4
"g1",16,7010,"112160 112175",19,0.381320983,7
"g1",16,7011,"112176 112191",50,0.7010931890000001,-20
"g1",16,7012,"112192 112207",48,0.858263674,37
"g1",16,7013,"112208 112223",1,0.260719885,31
"g1",16,7014,"112224 112239",76,0.878526883,3
"g1",16,7015,"112240 112255",2,0.30536044199999995,1
"g1",16,7016,"112256 112271",5,0.371261373,8
"g1",16,7017,"112272 112287",0,0.188967141,45
"g1",16,7018,"112288 112303",32,0.52801566,39
"g1",16,7019,"112304 112319",114,0.616529683,-1
"g1",16,7020,"112320 112335",0,0.162832245,16
"g1",16,7021,"112336 112351",18,0.398614692,-20
"g1",16,7022,"112352 112367",23,0.371240165,8
